Title,Grammage,Selling Price,MRP,Discount %,Deal Tags,Quantity Bought,Rating,Reviews,Link,Ad/Not Ad,Date,Search Term,Pincode,Category
"Fortune Hamesha Mini Dubar Basmati Rice, suitable for daily cooking, 5 Kg",5 kg,365,425,14.12,No Deal,2K+ bought in past month,4.1,"6,174",https://www.amazon.in/Fortune-Hamesha-Basmati-Rice-5kg/dp/B07G3LGCK7/ref=sr_1_26_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-26,Not Ad,16-05-2025,rice,110001,rice
Daawat Pulav Basmati Rice 1Kg| Pearly slender Grains| Cooked Grain Upto 18mm*| Long & Fluffy Pulav Rice,1kg,144,165,12.73,No Deal,5K+ bought in past month,4.3,"4,593",https://www.amazon.in/Daawat-Pulav-Basmati-Rice-1kg/dp/B00N2WK7QU/ref=sr_1_27_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-27,Not Ad,16-05-2025,rice,110001,rice
"Amazon Brand - Vedaka Sona Masoori Raw Rice, 5Kg, White",5kg,399,599,33.39,No Deal,1K+ bought in past month,4.2,990,https://www.amazon.in/Amazon-Brand-Vedaka-Masoori-White/dp/B07BL276GS/ref=sr_1_28_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-28,Not Ad,16-05-2025,rice,110001,rice
India Gate Basmati Rice Daily Premium 5 kg,5 kg,630,No Price,0.0,No Deal,1K+ bought in past month,4.2,670,https://www.amazon.in/India-Gate-Basmati-Daily-Premium/dp/B0BB7F6T5N/ref=sr_1_29_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-29,Not Ad,16-05-2025,rice,110001,rice
Daawat Super Basmati Rice 1Kg +100g or 1Kg| Fluffy Long Grains| Cooked upto 20mm*,1kg,155,200,22.5,No Deal,4K+ bought in past month,4.4,"4,832",https://www.amazon.in/Daawat-Super-Basmati-1kg-Extra/dp/B074N7X12P/ref=sr_1_30_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-30,Not Ad,16-05-2025,rice,110001,rice
Kohinoor Charminar Select Basmati Rice 5 KG | Value Basmati rice,5 kg,500,645,22.48,No Deal,1K+ bought in past month,4.0,"1,184",https://www.amazon.in/Kohinoor-Charminar-Basmati-Rice-5kg/dp/B019Z8CJ1A/ref=sr_1_31?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-31,Not Ad,16-05-2025,rice,110001,rice
DAAWAT SEHAT/ROZANA MOGRA RICE 10KG,10kg,670,800,16.25,No Deal,800+ bought in past month,4.0,718,https://www.amazon.in/DAAWAT-SEHAT-MOGRA-RICE-10KG/dp/B01M69246W/ref=sr_1_32_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-32,Not Ad,16-05-2025,rice,110001,rice
Kohinoor Mogra Rice 5Kg | Premium Mogra Rice | Long Grains & Rich Aroma | Ideal for Daily Meals | Pack of 1,5kg,427,519,17.73,Kohinoor Mogra Rice 5Kg | Premium Mogra Rice | Long Grains & Rich Aroma | Ideal for Daily Meals | Pack of 1,100+ bought in past month,3.7,16,https://www.amazon.in/Kohinoor-Mogra-5-kg/dp/B0DDH1BSSS/ref=sr_1_33_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-33,Not Ad,16-05-2025,rice,110001,rice
Kohinoor Super Value Basmati Rice 6.25 Kg | Authentic Basmati Rice,6.25 kg,945,1200,21.25,No Deal,300+ bought in past month,4.3,"1,379",https://www.amazon.in/Kohinoor-Super-Authentic-Basmati-Rice-6-25KG/dp/B01N6X4J98/ref=sr_1_34_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-34,Not Ad,16-05-2025,rice,110001,rice
Daawat Sona masuri 5 kg,5 kg,359,470,23.62,No Deal,5K+ bought in past month,4.1,"1,428",https://www.amazon.in/Daawat-Sona-masuri-5-kg/dp/B08SKFSYNV/ref=sr_1_35_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-35,Not Ad,16-05-2025,rice,110001,rice
"DAAWAT ROZANA MINI MOGRA BASMATI RICE, 10KG",10kg,553,700,21.0,No Deal,800+ bought in past month,4.0,"3,892",https://www.amazon.in/DAAWAT-SEHAT-MINI-MOGRA-10KG/dp/B01M692BKC/ref=sr_1_36_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-36,Not Ad,16-05-2025,rice,110001,rice
Safe Harvest Pesticide Free Sona Masuri Raw Rice 12 Months 5kg,5kg,485,590,17.8,No Deal,1K+ bought in past month,4.1,673,https://www.amazon.in/Safe-Harvest-Sona-Masoori-Months/dp/B00TH38IMI/ref=sr_1_38_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-38,Not Ad,16-05-2025,rice,110001,rice
Amazon Brand - Vedaka Kolam Rice | Raw | 5 Kg,5 kg,499,709,29.62,No Deal,400+ bought in past month,4.2,802,https://www.amazon.in/Amazon-Brand-Vedaka-Kolam-Rice/dp/B07FHCMHQC/ref=sr_1_39_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-39,Not Ad,16-05-2025,rice,110001,rice
India Gate Basmati Rice Dubar 5 kg / 6 Kg (Weight May Vary),5 kg,750,900,16.67,No Deal,1K+ bought in past month,4.4,"1,563",https://www.amazon.in/India-Gate-Basmati-Rice-Dubar/dp/B009CBIGDQ/ref=sr_1_40_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-40,Not Ad,16-05-2025,rice,110001,rice
"India Gate Unity Mini Mogra Basmati Rice, 10 Kg Pack | from The House of India Gate",10 kg,640,No Price,0.0,No Deal,400+ bought in past month,3.7,199,https://www.amazon.in/Authentic-Broken-Basmati-India-Gate/dp/B094YT7JMZ/ref=sr_1_41_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-41,Not Ad,16-05-2025,rice,110001,rice
Sugar Watchers Low GI Rice | Diabetic Friendly White Rice | US FDA Registered | Clinically Certified Low GI | Patented Technology | Natural & Pesticide Free | Dietician Recommended | 4 Kg,4 kg,718,756,5.03,No Deal,700+ bought in past month,4.0,"1,467",https://www.amazon.in/Sugar-Watchers-Diabetic-Friendly-White/dp/B07XXPXM5W/ref=sr_1_42_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-42,Not Ad,16-05-2025,rice,110001,rice
"Daawat Rozana Mini Mogra II, 10Kg",10kg,489,No Price,0.0,No Deal,700+ bought in past month,3.7,746,https://www.amazon.in/Daawat-Rozana-Basmati-Rice-Mogra/dp/B01N4BZTGM/ref=sr_1_44_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-44,Not Ad,16-05-2025,rice,110001,rice
"Elina Long Grain Rice, 5kg",5kg,349,960,63.65,No Deal,600+ bought in past month,3.8,752,https://www.amazon.in/Elina-Rice-Long-Grain-5kg/dp/B019Z850VQ/ref=sr_1_45_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-45,Not Ad,16-05-2025,rice,110001,rice
"Daawat Biryani Basmati Rice| World S Longest Rice Grain Expands 24Mm* | Tasty, Non-Sticky & Rich Aroma |Naturally Aged|1 Kg..",1 kg,215,230,6.52,No Deal,4K+ bought in past month,4.5,"2,647",https://www.amazon.in/Daawat-Biryani-Basmati-Rice-1kg/dp/B00NXPAG2Q/ref=sr_1_46_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-46,Not Ad,16-05-2025,rice,110001,rice
"Organic Tattva, Organic Traditional Basmati Rice 5Kg | Everyday Basmati Rice | Source of Protein| Naturally Gluten Free |Flavorful and Aromatic | Pesticide and Chemical Free |Pack of 1",5kg,1237,1375,10.04,No Deal,100+ bought in past month,3.6,70,https://www.amazon.in/Traditional-Everyday-Naturally-Flavorful-Pesticide/dp/B08F5VSX5N/ref=sr_1_47_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-47,Not Ad,16-05-2025,rice,110001,rice
"India Gate Basmati Rice Pouch, Rozzana, 1kg",1kg,107,115,6.96,No Deal,2K+ bought in past month,4.2,"2,813",https://www.amazon.in/India-Gate-Basmati-Pouch-Rozzana/dp/B01JAF16Q2/ref=sr_1_48_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-48,Not Ad,16-05-2025,rice,110001,rice
Daawat Sona Masoori 1kg,1kg,75,95,21.05,No Deal,900+ bought in past month,4.0,1,https://www.amazon.in/DAAWAT-Daawat-Sona-Masoori-1kg/dp/B0DFTPYMVP/ref=sr_1_50_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-50,Not Ad,16-05-2025,rice,110001,rice
"India Gate Basmati Rice Super, 1kg (with Free 500g)",1kg,250,No Price,0.0,No Deal,2K+ bought in past month,4.5,"3,687",https://www.amazon.in/India-Gate-Basmati-Rice-Super/dp/B079GZVZS8/ref=sr_1_51_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-51,Not Ad,16-05-2025,rice,110001,rice
Amazon Brand - Vedaka Basmati Rice | 5 Kg | Long Grain | Super Basmati Rice | Aromatic Fragrance| Average Cooked Rice Length More Than 12mm,5 kg,758,1000,24.2,No Deal,400+ bought in past month,4.4,33,https://www.amazon.in/Amazon-Brand-Basmati-Aromatic-Fragrance/dp/B0D1CQQZ18/ref=sr_1_52?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-52,Not Ad,16-05-2025,rice,110001,rice
Amazon Brand - Vedaka Dosa Rice | 1 Kg,1 kg,62,89,30.34,No Deal,1K+ bought in past month,4.3,413,https://www.amazon.in/Vedaka-Dosa-Rice-1-kg/dp/B0869WXHKG/ref=sr_1_53_f3_0o_fs?dib=eyJ2IjoiMSJ9.miS9RGV6g8bDQpOT8GbOTmqArwkY2zyXq5Nq-On3H7qB2PzOGVmQo210K7PLSVedpOJHVWyjqwoWcmr_HtxWTv5G-juXwqepFL20PX0NGF70xNzUYC4u3mmTReXcLp4DM5wuJN-ZZ5LoP32GvXOby2CQe9q81VG6FuHdHpph9RG4ioRz2p2JmC0nuOoz_6lTsmFoKbJVE2vWiZRGqwO4OkGyMwEqSS8E_u1umri-vVY0AqrWpOeeSr6y7bN_bCOnlScm-xNapPU0R86omcyTFebQhOOYt1gTGpJJdvZ-2nc.Kvall2DUVbrtjlJqdUlBUrlvgnUDkdb63_qFdqADzgU&dib_tag=se&keywords=rice&qid=1747380172&sr=8-53,Not Ad,16-05-2025,rice,110001,rice
